Cell,lon,lat
Cell4433,111.753456,30.431091
Cell4434,111.77097,29.987917
Cell4435,111.77118,30.832396
Cell4436,111.773476,30.530336
Cell4437,111.780014,29.972551
Cell4438,111.78048,30.169878
Cell4439,111.782425,30.122591
Cell4440,111.7855,32.15363
Cell4441,111.80201,32.15025
Cell4442,111.80794,29.915077
Cell4443,111.80949,30.172392
Cell4444,111.81183,30.810562
Cell4445,111.82899,30.830385
Cell4446,111.833206,32.493736
Cell4447,111.84042,31.860092
Cell4448,111.84075,32.12299
Cell4449,111.84077,32.122986
Cell4450,111.8496,31.789986
Cell4451,111.85011,31.769964
Cell4452,111.90344,31.779562
Cell4453,111.91891,31.704554
Cell4454,111.925476,31.693316
Cell4455,111.92643,30.675398
Cell4456,111.92644,30.675398
Cell4457,111.92924,32.42598
Cell4458,111.933945,29.974272
Cell4459,111.938461,30.680308
Cell4460,111.94426,32.440548
Cell4461,111.96584,31.717848
Cell4462,111.965935,32.353985
Cell4463,111.966705,32.05084
Cell4464,111.97107,30.707724
Cell4465,111.97115,30.707779
Cell4466,111.97185,32.214603
Cell4467,111.98474,32.03928
Cell4468,112.00326,31.83052
Cell4469,112.02781,31.6814
Cell4470,112.04735,30.21474
Cell4471,112.06345,31.937399
Cell4472,112.08313,29.903563
Cell4473,112.10559,30.40194
Cell4474,112.11762,30.228764
Cell4475,112.118095,32.1532
Cell4476,112.120865,30.148573
Cell4477,112.12087,30.148575
Cell4478,112.12323,30.966814
Cell4479,112.12657,31.811083
Cell4480,112.13094,30.06203
Cell4481,112.13375,30.508219
Cell4482,112.13557,31.707977
Cell4483,112.15205,30.943932
Cell4484,112.15747,31.861097
Cell4485,114.07809,30.386894
Cell4486,114.078995,30.411835
Cell4487,114.08093,30.505447
Cell4488,114.08126,30.557646
Cell4489,114.08373,30.350965
Cell4490,114.085,30.605333
Cell4491,114.08635,30.456297
Cell4492,114.08839,30.569632
Cell4493,114.091194,30.458712
Cell4494,114.09228,30.517492
Cell4495,114.0933,30.538723
Cell4496,114.094011,30.554905
Cell4497,114.09714,30.63504
Cell4498,114.100494,30.157494
Cell4499,114.10562,30.62372
Cell4500,114.109726,30.552332
Cell4501,114.11245,30.53861
Cell4502,114.1125,30.517462
Cell4503,114.11567,30.554052
Cell4504,114.121155,30.053722
Cell4505,114.13213,30.465555
Cell4506,114.13672,30.40977
Cell4507,114.13781,30.72358
Cell4508,114.14239,30.414825
Cell4509,114.15293,30.408518
Cell4510,114.16653,30.923647
Cell4511,114.168724,30.42936
Cell4512,114.170906,31.000824
Cell4513,114.170906,31.000832
Cell4514,114.189995,30.87659
Cell4515,114.19131,30.723318
Cell4516,114.191315,30.72331
Cell4517,114.19133,30.952946
Cell4518,114.22063,30.804981
Cell4519,114.22854,31.27458
Cell4520,114.23089,30.883062
Cell4521,114.24162,30.316984
Cell4522,114.24673,30.806845
Cell4523,114.250496,30.7759
Cell4524,114.25258,31.32965
Cell4525,114.25297,30.977844
Cell4526,114.25321,30.038729
Cell4527,114.26352,30.249018
Cell4528,114.264,31.03639
Cell4529,114.286194,30.837421
Cell4530,114.29174,30.802832
Cell4531,114.29258,31.289022
Cell4532,114.2998,30.42149
Cell4533,114.30233,30.350676
Cell4534,114.303314,30.821497
Cell4535,114.31443,30.823229
Cell4536,114.321014,30.771091
Cell4537,114.33408,30.906202
Cell4538,114.339035,31.156532
Cell4539,114.347626,30.950874
Cell4540,114.35988,29.930449
Cell4541,114.36197,31.02656
Cell4542,114.36373,31.060722
Cell4543,114.36624,29.925598
Cell4544,114.3802,30.88702
Cell4545,114.38188,30.789501
Cell4546,114.38301,31.260723
Cell4547,114.38518,30.847944
Cell4548,114.38697,31.096008
Cell4549,114.40358,30.83954
Cell4550,114.41395,30.785357
Cell4551,114.414185,30.746964
Cell4552,114.4226,30.860476
Cell4553,114.43283,30.818111
Cell4554,114.44015,30.862385
Cell4555,114.45179,31.102472
Cell4556,114.45329,31.115337
Cell4557,114.45332,31.115326
Cell4558,114.46872,31.016638
Cell4559,114.476006,30.707582
Cell4560,114.48213,30.409885
Cell4561,114.49087,30.979841
Cell4562,114.512825,31.097021
Cell4563,114.52004,30.983313
Cell4564,114.54218,30.727858
Cell4565,114.54376,30.674856
Cell4566,114.54908,30.68099
Cell4567,114.54967,30.697525
Cell4568,114.549774,31.163376
Cell4569,114.549805,30.835775
Cell4570,114.5545,30.656828
Cell4571,114.56203,30.656267
Cell4572,114.56245,30.660551
Cell4573,114.562515,30.63939
Cell4574,114.564156,30.703568
Cell4575,114.56418,30.646946
Cell4576,114.564415,30.712559
Cell4577,114.5656,30.67415
Cell4578,114.56746,30.92996
Cell4579,114.56813,30.690847
Cell4580,114.56935,30.681015
Cell4581,114.57025,30.648548
Cell4582,114.571153,30.745646
Cell4583,114.57229,30.664074
Cell4584,114.57275,30.708786
Cell4585,114.573105,31.283365
Cell4586,114.58074,30.745567
Cell4587,114.58302,30.687017
Cell4588,114.58551,30.610186
Cell4589,114.586312,31.048971
Cell4590,114.58973,30.713602
Cell4591,114.59622,30.629583
Cell4592,114.59721,30.745287
Cell4593,114.6003,30.697144
Cell4594,114.601265,30.68636
Cell4595,114.60914,30.804646
Cell4596,114.61635,30.916225
Cell4597,114.63173,30.719656
Cell4598,114.64513,30.711546
Cell4599,114.65796,30.821527
Cell4600,114.659065,30.770607
Cell4601,114.66283,30.593319
Cell4602,114.665436,30.118975
Cell4603,114.66901,30.876682
Cell4604,114.672325,30.099882
Cell4605,114.676056,30.741411
Cell4606,114.681815,30.092486
Cell4607,114.69709,30.815907
Cell4608,114.705154,30.690569
Cell4609,114.72989,30.808222
Cell4610,114.733135,30.012793
Cell4611,114.73486,30.613209
Cell4612,114.73846,30.853525
Cell4613,114.74881,30.746065
Cell4614,114.75419,30.628506
Cell4615,114.75847,30.876062
Cell4616,114.77104,30.830177
Cell4617,114.77482,30.790392
Cell4618,114.77483,30.790483
Cell4619,114.78237,30.893297
Cell4620,114.78731,30.82963
Cell4621,112.752785,32.130314
Cell4622,112.75288,32.041275
Cell4623,112.75316,32.100243
Cell4624,112.75937,32.111805
Cell4625,112.7605,32.00163
Cell4626,112.76121,32.13353
Cell4627,112.7679,32.123253
Cell4628,112.77078,31.973726
Cell4629,112.770905,32.15406
Cell4630,112.77222,30.04045
Cell4631,112.77279,32.11756
Cell4632,112.77374,32.064487
Cell4633,112.80648,31.106398
Cell4634,112.84399,30.897871
Cell4635,112.84952,32.08578
Cell4636,112.849525,32.085793
Cell4637,112.857285,30.033628
Cell4638,112.86295,31.619751
Cell4639,112.86693,30.842255
Cell4640,112.86717,30.82651
Cell4641,112.87004,31.622803
Cell4642,112.8701,30.836548
Cell4643,112.89095,29.81889
Cell4644,112.89465,29.818844
Cell4645,112.900154,29.829351
Cell4646,112.90419,31.661705
Cell4647,112.91035,29.818493
Cell4648,112.91065,29.810335
Cell4649,112.9119,29.846214
Cell4650,112.91557,29.831442
Cell4651,112.92382,29.845608
Cell4652,112.92407,29.830631
Cell4653,112.93078,29.823568
Cell4654,112.94135,29.814276
Cell4655,112.95667,30.132843
Cell4656,112.961205,29.832342
Cell4657,112.968346,31.453552
Cell4658,112.96939,29.858145
Cell4659,112.97091,29.840961
Cell4660,112.977905,29.610641
Cell4661,112.989426,29.868353
Cell4662,112.98945,29.868355
Cell4663,113.00005,29.906668
Cell4664,113.01298,29.89821
Cell4665,113.01704,32.01327
Cell4666,113.02145,29.65544
Cell4667,113.07119,32.200172
Cell4668,113.09597,29.527822
Cell4669,113.10699,29.560764
Cell4670,113.1289,30.998018
Cell4671,113.132225,30.000042
Cell4672,113.14582,29.586933
Cell4673,113.15002,29.566818
Cell4674,113.15137,31.00589
Cell4675,113.15435,31.013098
Cell4676,113.15699,31.00908
Cell4677,113.159004,31.939945
Cell4678,113.16317,30.994747
Cell4679,113.16601,30.104544
Cell4680,113.17432,29.549118
Cell4681,113.183525,30.989983
Cell4682,113.19833,30.988104
Cell4683,113.20642,29.859455
Cell4684,113.21696,29.89375
Cell4685,113.22019,30.040394
Cell4686,113.22021,30.040377
Cell4687,113.276474,31.872858
Cell4688,113.32253,31.317022
Cell4689,113.3396,30.081944
Cell4690,113.33961,30.081947
Cell4691,113.37528,30.183933
Cell4692,113.42644,30.059818
Cell4693,113.44704,29.815784
Cell4694,113.44883,31.946884
Cell4695,113.44924,29.808912
Cell4696,113.45182,29.845858
Cell4697,113.46034,31.810799
Cell4698,113.468994,29.820627
Cell4699,113.470406,29.81327
Cell4700,113.47963,29.837135
Cell4701,113.48581,29.839405
Cell4702,113.508415,29.830662
Cell4703,113.527695,29.850687
Cell4704,113.529945,30.437958
Cell4705,113.53296,32.296974
Cell4706,113.53962,29.84801
Cell4707,113.54674,29.889091
Cell4708,113.56653,29.907654
Cell4709,113.57947,30.47347
Cell4710,113.58519,31.240229
Cell4711,113.60102,32.345882
Cell4712,113.608604,31.480614
Cell4713,113.63207,29.722818
Cell4714,113.64856,31.175694
Cell4715,113.65111,32.33218
Cell4716,113.65771,29.859682
Cell4717,113.665695,29.970085
Cell4718,113.67586,29.974268
Cell4719,113.68113,29.644081
Cell4720,113.69372,31.244461
Cell4721,113.69787,31.472345
Cell4722,113.75402,30.426699
Cell4723,113.75532,30.436148
Cell4724,113.77585,30.236427
Cell4725,113.786934,31.882689
Cell4726,113.80139,30.466072
Cell4727,113.801414,30.465982
Cell4728,113.82298,30.271261
Cell4729,113.83621,30.442972
Cell4730,113.837456,29.328371
Cell4731,113.84691,30.507025
Cell4732,113.85268,31.604853
Cell4733,113.86599,31.614471
Cell4734,113.866356,30.159634
Cell4735,113.867516,30.169426
Cell4736,113.87125,30.45136
Cell4737,113.87127,30.45132
Cell4738,113.88828,30.385868
Cell4739,113.89091,29.95121
Cell4740,113.89946,29.339012
Cell4741,113.90185,30.440536
Cell4742,113.913506,30.463978
Cell4743,113.92803,30.742506
Cell4744,113.94291,30.730928
Cell4745,113.96924,30.474669
Cell4746,113.97285,30.68475
Cell4747,113.973564,30.494448
Cell4748,113.97388,31.671764
Cell4749,113.97516,30.506828
Cell4750,113.98298,30.516361
Cell4751,113.98319,31.622246
Cell4752,113.9833,31.62227
Cell4753,113.996445,31.604036
Cell4754,114.00201,30.652369
Cell4755,114.00213,30.45256
Cell4756,114.00553,30.775183
Cell4757,114.053635,30.624334
Cell4758,114.05384,30.580797
Cell4759,114.05625,30.451834
Cell4760,114.059,30.370304
Cell4761,114.06073,30.616737
Cell4762,114.06551,30.60746
Cell4763,114.0671,30.401941
Cell4764,114.069466,30.315125
Cell4765,114.07115,30.310266
Cell4766,114.071175,30.310253
Cell4767,114.07256,30.320143
Cell4768,114.07295,30.501743
Cell4769,114.07385,30.591599
Cell4770,114.074745,30.308558
Cell4771,114.07523,30.560987
Cell4772,114.07558,30.442923
Cell4773,114.07944,30.46057
Cell4774,114.080574,30.45389
Cell4775,114.08189,30.326225
Cell4776,114.08206,30.334414
Cell4777,114.08257,30.47072
Cell4778,114.0828,30.540874
Cell4779,114.088165,30.635952
Cell4780,114.08839,30.569633
Cell4781,114.08865,30.628515
Cell4782,114.08902,30.328705
Cell4783,114.08906,30.614115
Cell4784,114.09122,30.458693
Cell4785,114.09264,30.512032
Cell4786,114.093185,30.450953
Cell4787,114.093915,30.554861
Cell4788,114.09431,30.60596
Cell4789,114.10086,30.538202
Cell4790,114.11712,30.463202
Cell4791,114.12284,30.470947
Cell4792,114.12412,30.479727
Cell4793,114.12469,30.520996
Cell4794,114.13517,30.394094
Cell4795,114.13893,30.70027
Cell4796,114.1496,30.70309
Cell4797,114.166466,30.959799
Cell4798,114.18035,30.904224
Cell4799,114.18727,30.711496
Cell4800,114.19347,30.741505
Cell4801,114.19619,30.917519
Cell4802,114.19743,31.009705
Cell4803,114.20849,30.884056
Cell4804,114.23329,30.970734
Cell4805,114.234184,31.139
Cell4806,114.24443,30.988539
Cell4807,114.24985,30.629635
Cell4808,114.252556,31.32963
Cell4809,114.262375,30.798988
Cell4810,114.26356,31.30169
Cell4811,114.2689,31.019152
Cell4812,114.27061,30.989689
Cell4813,114.27416,30.805851
Cell4814,114.284004,30.814034
Cell4815,114.29536,30.794952
Cell4816,114.31267,30.763977
Cell4817,114.31665,31.164953
Cell4818,114.32375,31.14956
Cell4819,114.329926,31.202532
Cell4820,114.330696,30.985842
Cell4821,114.33306,29.84657
Cell4822,114.33623,30.891865
Cell4823,114.337875,30.88434
Cell4824,114.339005,31.15651
Cell4825,114.3397,31.08849
Cell4826,114.364365,31.167576
Cell4827,114.36569,30.333261
Cell4828,114.37002,30.829962
Cell4829,114.379845,30.958649
Cell4830,114.38172,30.92328
Cell4831,114.39504,31.2087
Cell4832,114.39747,30.771923
Cell4833,114.42379,30.919785
Cell4834,114.4238,30.919767
Cell4835,114.42846,30.776617
Cell4836,114.43068,30.98941
Cell4837,114.4446,30.835533
Cell4838,114.446945,30.922977
Cell4839,114.46335,31.192924
Cell4840,114.466866,30.964983
Cell4841,114.49025,30.93197
Cell4842,114.49087,30.979849
Cell4843,114.50021,30.852737
Cell4844,114.50896,30.700092
Cell4845,114.512856,31.097057
Cell4846,114.51317,30.70746
Cell4847,114.51851,30.851149
Cell4848,114.53084,30.799002
Cell4849,114.53157,30.928526
Cell4850,114.53865,30.69423
Cell4851,114.53904,30.689486
Cell4852,114.54909,30.68098
Cell4853,114.55017,30.714231
Cell4854,114.5515,30.947195
Cell4855,114.56077,30.670206
Cell4856,114.564186,30.736382
Cell4857,114.56442,30.712568
Cell4858,114.565575,30.785414
Cell4859,114.56748,30.677303
Cell4860,114.56797,30.632574
Cell4861,114.572624,30.698343
Cell4862,114.579544,30.674845
Cell4863,114.57994,30.691895
Cell4864,114.58011,30.68042
Cell4865,114.581436,30.65814
Cell4866,114.584885,31.267294
Cell4867,114.585365,30.676771
Cell4868,114.58989,30.75295
Cell4869,114.59024,30.461575
Cell4870,114.590645,30.697367
Cell4871,114.59234,30.963598
Cell4872,114.596596,30.917236
Cell4873,114.60035,30.697111
Cell4874,114.61635,30.916227
Cell4875,114.62649,30.853157
Cell4876,114.64516,30.711573
Cell4877,114.695854,30.74798
Cell4878,114.70291,30.882013
Cell4879,114.71004,30.931644
Cell4880,114.72135,30.92072
Cell4881,114.72951,30.981365
Cell4882,114.736336,30.877787
Cell4883,114.739555,30.770765
Cell4884,114.750786,30.926926
Cell4885,114.75871,30.072435
Cell4886,114.78238,30.893297
Cell4887,114.79648,30.928497
Cell4888,114.79799,30.824955
Cell4889,114.80289,30.835903
Cell4890,114.803505,30.857063
Cell4891,114.81873,30.832838
Cell4892,114.83267,30.144669
Cell4893,112.6282,29.691154
Cell4894,112.62894,31.203186
Cell4895,112.640434,31.963097
Cell4896,112.64136,29.93856
Cell4897,112.6448,30.981632
Cell4898,112.711426,32.11571
Cell4899,112.711845,29.845041
Cell4900,112.71703,32.13768
Cell4901,112.724594,32.119137
Cell4902,112.72944,32.121754
Cell4903,112.743324,32.103527
Cell4904,112.74344,32.110912
Cell4905,112.74344,32.110916
Cell4906,112.75283,32.041283
Cell4907,112.757416,32.15724
Cell4908,112.759766,32.00849
Cell4909,112.760315,32.099926
Cell4910,112.76792,32.109146
Cell4911,112.76905,32.08833
Cell4912,112.77423,31.510164
Cell4913,112.77473,30.89054
Cell4914,112.77564,32.088203
Cell4915,112.77564,32.088207
Cell4916,112.78699,32.099453
Cell4917,112.79444,32.100685
Cell4918,112.801056,30.833643
Cell4919,112.80649,31.106401
Cell4920,112.841545,32.0882
Cell4921,112.84401,30.897865
Cell4922,112.86691,30.842213
Cell4923,112.87561,32.05971
Cell4924,112.88185,30.8308
Cell4925,112.88231,30.078066
Cell4926,112.886406,32.042484
Cell4927,112.88751,31.07048
Cell4928,112.888855,29.82977
Cell4929,112.897804,29.849888
Cell4930,112.89897,29.810947
Cell4931,112.932526,30.132935
Cell4932,112.93958,30.122799
Cell4933,112.941376,30.135519
Cell4934,112.94638,29.843092
Cell4935,112.95589,29.500862
Cell4936,112.95589,29.500866
Cell4937,112.95601,30.123526
Cell4938,112.95675,29.563683
Cell4939,112.95767,29.846792
Cell4940,112.957695,29.846779
Cell4941,112.96785,32.15065
Cell4942,112.97409,30.121716
Cell4943,112.977516,30.034807
Cell4944,112.98318,29.972427
Cell4945,112.990585,31.480833
Cell4946,113.00673,29.8985
Cell4947,113.014534,31.4916
Cell4948,113.017075,32.01326
Cell4949,113.02145,29.655434
Cell4950,113.04872,29.987516
Cell4951,113.04913,30.542013
Cell4952,113.06342,29.818092
Cell4953,113.07125,29.787212
Cell4954,113.08428,31.041039
Cell4955,113.084366,29.630274
Cell4956,113.08438,29.630278
Cell4957,113.11307,29.723034
Cell4958,113.11469,31.027081
Cell4959,113.12018,31.038017
Cell4960,113.12397,29.735312
Cell4961,113.12641,31.975948
Cell4962,113.12845,32.07426
Cell4963,113.1435,30.990675
Cell4964,113.14704,30.105057
Cell4965,113.149925,29.513062
Cell4966,113.1612,30.127748
Cell4967,113.168526,29.707745
Cell4968,113.18911,29.965353
Cell4969,113.193794,29.556688
Cell4970,113.196945,29.761799
Cell4971,113.20423,30.978456
Cell4972,113.20642,29.859453
Cell4973,113.21927,29.576496
Cell4974,113.22516,29.64023
Cell4975,113.282364,31.850983
Cell4976,113.28329,29.641356
Cell4977,113.2860001,31.893701
Cell4978,113.31197,30.93294
Cell4979,113.37628,30.058651
Cell4980,113.37879,29.74745
Cell4981,113.40039,31.69104
Cell4982,113.43437,29.793718
Cell4983,113.444664,29.804457
Cell4984,113.45279,29.83386
Cell4985,113.46101,29.810398
Cell4986,113.46101,29.810402
Cell4987,113.46237,30.055979
Cell4988,113.46904,29.835554
Cell4989,113.47454,29.82864
Cell4990,113.50237,29.839224
Cell4991,113.52006,32.318527
Cell4992,113.532555,29.86295
Cell4993,113.57281,29.814857
Cell4994,113.604454,29.793669
Cell4995,113.62652,29.884777
Cell4996,113.64571,31.411879
Cell4997,113.64962,29.230436
Cell4998,113.6792,32.39886
Cell4999,113.6792,32.398865
Cell5000,113.71707,30.001549
Cell5001,113.768654,30.294804
Cell5002,113.77582,30.23643
Cell5003,113.79696,29.868143
Cell5004,113.81289,30.328905
Cell5005,113.81568,31.627518
Cell5006,113.81583,31.627419
Cell5007,113.822685,31.621122
Cell5008,113.82308,30.469654
Cell5009,113.83219,31.619581
Cell5010,113.8326,30.454521
Cell5011,113.833664,31.615875
Cell5012,113.8460001,31.593101
Cell5013,113.84716,30.264132
Cell5014,113.847664,30.008158
Cell5015,113.85823,30.160736
Cell5016,113.873425,31.606745
Cell5017,113.87448,30.143688
Cell5018,113.87865,31.472363
Cell5019,113.89901,30.29748
Cell5020,113.89902,30.297468
Cell5021,113.9067,30.520243
Cell5022,113.91131,30.204227
Cell5023,113.923164,30.911535
Cell5024,113.92641,30.507181
Cell5025,113.92807,30.742445
Cell5026,113.935326,30.421957
Cell5027,113.93549,29.990223
Cell5028,113.947,30.67435
Cell5029,112.5821,30.72582
Cell5030,112.58337,30.702751
Cell5031,112.58669,32.04522
Cell5032,112.58786,30.717396
Cell5033,112.597786,31.176918
Cell5034,112.597885,31.172504
Cell5035,112.60037,32.355576
Cell5036,112.603836,31.10711
Cell5037,112.610756,31.422092
Cell5038,112.612335,31.12482
Cell5039,112.61667,31.16505
Cell5040,112.61683,31.116985
Cell5041,112.61942,31.111607
Cell5042,112.635796,31.057552
Cell5043,112.64281,32.31819
Cell5044,112.66814,31.445427
Cell5045,112.70512,29.97966
Cell5046,112.70893,31.8243
Cell5047,112.71057,29.83803
Cell5048,112.71141,32.11571
Cell5049,112.723854,32.128822
Cell5050,112.72857,32.087807
Cell5051,112.730995,32.094055
Cell5052,112.73229,32.128174
Cell5053,112.73548,32.104305
Cell5054,112.7446,32.164333
Cell5055,112.75303,32.093067
Cell5056,112.75714,32.12341
Cell5057,112.75883,32.06268
Cell5058,112.76143,32.140564
Cell5059,112.76421,32.038498
Cell5060,112.76757,32.08238
Cell5061,112.76791,32.123276
Cell5062,112.76807,32.12973
Cell5063,112.76903,32.08833
Cell5064,112.77277,32.103268
Cell5065,112.77371,32.064487
Cell5066,112.77607,32.151634
Cell5067,112.77903,32.14174
Cell5068,112.78404,32.112183
Cell5069,112.78428,30.858828
Cell5070,112.808495,30.82346
Cell5071,112.80859,30.823368
Cell5072,112.855125,32.087322
Cell5073,112.86713,30.826498
Cell5074,112.89984,29.819157
Cell5075,112.90409,31.661749
Cell5076,112.90469,29.810465
Cell5077,112.91065,29.810328
Cell5078,112.911896,29.84619
Cell5079,112.9186,29.841026
Cell5080,112.92385,29.845623
Cell5081,112.92492,29.817698
Cell5082,112.93104,29.837763
Cell5083,112.932396,29.850883
Cell5084,112.93256,30.132902
Cell5085,112.941345,30.135544
Cell5086,112.94135,29.814287
Cell5087,112.94158,29.959574
Cell5088,112.952286,29.85967
Cell5089,112.95382,31.763592
Cell5090,112.95602,30.123522
Cell5091,112.959656,30.953049
Cell5092,112.96835,31.45355
Cell5093,112.98552,29.516922
Cell5094,113.01872,30.020466
Cell5095,113.04071,29.802895
Cell5096,113.083855,29.686451
Cell5097,113.097466,30.059086
Cell5098,113.10644,31.027575
Cell5099,113.10764,29.760738
Cell5100,113.107796,31.02393
Cell5101,113.11563,31.021309
Cell5102,113.120186,31.038013
Cell5103,113.12049,31.021812
Cell5104,113.125336,31.015963
Cell5105,113.12634,29.728537
Cell5106,113.12893,30.99814
Cell5107,113.13793,31.03691
Cell5108,113.139534,29.705185
Cell5109,113.154655,30.09542
Cell5110,113.15902,31.939941
Cell5111,113.16124,30.127682
Cell5112,113.168526,29.707724
Cell5113,113.17043,29.780186
Cell5114,113.180855,29.707933
Cell5115,113.19817,30.988152
Cell5116,113.2017,29.962969
Cell5117,113.21599,29.71117
Cell5118,113.22886,31.659164
Cell5119,113.2359,30.013565
Cell5120,113.240105,30.67012
Cell5121,113.2862,31.888412
Cell5122,113.31843,29.669111
Cell5123,113.33361,29.68463
Cell5124,113.33639,30.0775
Cell5125,113.34631,30.088427
Cell5126,113.411934,29.77919
Cell5127,113.422905,30.017723
Cell5128,113.44823,31.955399
Cell5129,113.46133,29.84021
Cell5130,113.462364,30.055986
Cell5131,113.46915,29.8356
Cell5132,113.47191,29.875984
Cell5133,113.48262,29.822475
Cell5134,113.485596,29.918556
Cell5135,113.495056,29.82428
Cell5136,113.496307,29.835527
Cell5137,113.49803,29.845592
Cell5138,113.521805,29.840054
Cell5139,113.52748,29.843422
Cell5140,113.580185,31.508343
Cell5141,113.59438,31.523233
Cell5142,113.65108,32.3322
Cell5143,113.69678,31.265413
Cell5144,113.70213,32.16009
Cell5145,113.710304,31.260012
Cell5146,113.71716,30.001396
Cell5147,113.72622,30.052525
Cell5148,113.7273,30.94131
Cell5149,113.73748,30.419147
Cell5150,113.759575,29.767307
Cell5151,113.761635,29.940046
Cell5152,113.77852,31.547676
Cell5153,113.77856,31.547668
Cell5154,113.786575,29.291454
Cell5155,113.78692,31.882713
Cell5156,113.78704,30.272081
Cell5157,113.78975,30.41817
Cell5158,113.79618,31.038877
Cell5159,113.805885,30.439922
Cell5160,113.80787,30.43029
Cell5161,113.816536,30.392363
Cell5162,113.81992,30.4486
Cell5163,113.83135,31.598118
Cell5164,113.837204,31.60827
Cell5165,112.737595,32.140266
Cell5166,112.73902,32.13365
Cell5167,112.74332,32.10354
Cell5168,112.74574,32.129482
Cell5169,112.747284,32.09945
Cell5170,112.750786,32.124622
Cell5171,112.75136,32.088306
Cell5172,112.75304,32.093037
Cell5173,112.75363,32.0816
Cell5174,112.75379,32.161003
Cell5175,112.75977,32.008488
Cell5176,112.76038,32.04166
Cell5177,112.76045,32.001675
Cell5178,112.76143,32.140537
Cell5179,112.76807,32.12972
Cell5180,112.77267,32.114586
Cell5181,112.774254,31.981014
Cell5182,112.77627,32.107857
Cell5183,112.78952,32.10362
Cell5184,112.79454,32.100674
Cell5185,112.795105,32.132736
Cell5186,112.80551,29.882814
Cell5187,112.82097,31.190842
Cell5188,112.822845,32.095604
Cell5189,112.83199,30.724756
Cell5190,112.83667,32.19472
Cell5191,112.841545,32.088184
Cell5192,112.85512,32.087334
Cell5193,112.868004,30.925526
Cell5194,112.86979,32.05264
Cell5195,112.87089,31.365532
Cell5196,112.88185,30.830795
Cell5197,112.88639,32.04247
Cell5198,112.8998,29.81915
Cell5199,112.90115,32.049725
Cell5200,112.9047,29.810463
Cell5201,112.91297,31.67444
Cell5202,112.91739,31.862057
Cell5203,112.917984,29.82635
Cell5204,112.91802,29.826374
Cell5205,112.93232,29.858986
Cell5206,112.9325,29.85088
Cell5207,112.9328,29.812677
Cell5208,112.935875,29.544779
Cell5209,112.93824,31.958323
Cell5210,112.950966,30.136799
Cell5211,112.953804,31.763584
Cell5212,112.95675,29.563684
Cell5213,112.96583,30.12784
Cell5214,112.96623,31.461946
Cell5215,112.96645,32.338642
Cell5216,112.969406,29.858133
Cell5217,113.00806,29.882618
Cell5218,113.01208,31.630848
Cell5219,113.083855,29.686401
Cell5220,113.10172,30.991344
Cell5221,113.11338,31.007713
Cell5222,113.12239,31.963945
Cell5223,113.12415,29.783981
Cell5224,113.12637,31.024494
Cell5225,113.12637,31.024498
Cell5226,113.12854,29.542183
Cell5227,113.131676,31.977442
Cell5228,113.13223,29.999973
Cell5229,113.13258,29.94061
Cell5230,113.1326,29.940676
Cell5231,113.136314,32.253597
Cell5232,113.13908,29.58713
Cell5233,113.13911,29.587124
Cell5234,113.15002,29.566816
Cell5235,113.1587,30.108032
Cell5236,113.162605,29.605654
Cell5237,113.16318,30.994753
Cell5238,113.164734,29.867334
Cell5239,113.17432,29.54911
Cell5240,113.1916,30.095919
Cell5241,113.194824,30.378178
Cell5242,113.19696,29.761795
Cell5243,113.197914,30.050186
Cell5244,113.21047,31.911802
Cell5245,113.22171,31.747438
Cell5246,113.22517,29.640255
Cell5247,113.23591,30.01358
Cell5248,113.25624,30.08123
Cell5249,113.28558,31.8619
Cell5250,113.29329,31.886744
Cell5251,113.31558,29.926819
Cell5252,113.33639,30.077501
Cell5253,113.35461,29.983532
Cell5254,113.36316,29.726038
Cell5255,113.37628,30.05865
Cell5256,113.38436,30.028639
Cell5257,113.42958,31.052067
Cell5258,113.44704,29.815786
Cell5259,113.45217,29.812996
Cell5260,113.45808,29.805923
Cell5261,113.460266,29.822453
Cell5262,113.460434,29.822552
Cell5263,113.46133,29.840214
Cell5264,113.46812,31.582737
Cell5265,113.468704,30.373857
Cell5266,113.47859,30.296747
Cell5267,113.47956,29.837242
Cell5268,113.49069,29.831846
Cell5269,113.49506,29.824354
Cell5270,113.504036,29.983438
Cell5271,113.516685,29.836123
Cell5272,113.52749,29.843418
Cell5273,113.52749,29.84342
Cell5274,113.538765,32.284092
Cell5275,113.53966,29.84797
Cell5276,113.56653,29.907656
Cell5277,113.58776,31.235083
Cell5278,113.60102,32.345898
Cell5279,113.62631,29.810247
Cell5280,113.627,29.876081
Cell5281,113.65776,29.859722
Cell5282,113.67174,31.222296
Cell5283,113.71717,30.001415
Cell5284,113.739456,32.016083
Cell5285,113.77125,31.11062
Cell5286,113.78292,31.015652
Cell5287,113.79949,30.102816
Cell5288,113.80795,30.430298
Cell5289,113.81756,31.588032
Cell5290,113.817986,31.604576
Cell5291,113.82615,31.613977
Cell5292,113.827415,30.433737
Cell5293,113.83542,31.592222
Cell5294,113.83715,31.608297
Cell5295,113.84424,30.662527
Cell5296,113.850426,30.367222
Cell5297,113.85372,30.455296
Cell5298,113.855156,31.611767
Cell5299,113.860634,29.713526
Cell5300,113.860664,30.014277
Cell5301,112.65087,29.782173
Cell5302,112.67519,31.732609
Cell5303,112.6764,31.172844
Cell5304,112.68447,31.599354
Cell5305,112.68879,29.650373
Cell5306,112.712265,32.13478
